2435839.500000 0.0000000000 -0.004178909517 0.000027601169 0.000000078058
2435840.500000 0.0000000000 -0.004178643428 0.000027603724 0.000000078054
2435841.500000 0.0000000000 -0.004178377338 0.000027606278 0.000000078051
2435842.500000 0.0000000000 -0.004178111249 0.000027608833 0.000000078048
2435843.500000 0.0000000000 -0.004177845159 0.000027611387 0.000000078045
2435844.500000 0.0000000000 -0.004177579070 0.000027613941 0.000000078042
2435845.500000 0.0000000000 -0.004177312980 0.000027616495 0.000000078039
2435846.500000 0.0000000000 -0.004177046891 0.000027619049 0.000000078035
2435847.500000 0.0000000000 -0.004176780801 0.000027621602 0.000000078032
2435848.500000 0.0000000000 -0.004176514712 0.000027624156 0.000000078029
2435849.500000 0.0000000000 -0.004176248622 0.000027626709 0.000000078026
2435850.500000 0.0000000000 -0.004175982532 0.000027629262 0.000000078023
2435851.500000 0.0000000000 -0.004175716443 0.000027631815 0.000000078020
2435852.500000 0.0000000000 -0.004175450353 0.000027634368 0.000000078016
2435853.500000 0.0000000000 -0.004175184264 0.000027636920 0.000000078013
2435854.500000 0.0000000000 -0.004174918174 0.000027639473 0.000000078010
2435855.500000 0.0000000000 -0.004174652085 0.000027642025 0.000000078007
2435856.500000 0.0000000000 -0.004174385995 0.000027644577 0.000000078004
2435857.500000 0.0000000000 -0.004174119906 0.000027647129 0.000000078001
2435858.500000 0.0000000000 -0.004173853816 0.000027649681 0.000000077997
2435859.500000 0.0000000000 -0.004173587727 0.000027652232 0.000000077994
2435860.500000 0.0000000000 -0.004173321637 0.000027654784 0.000000077991
2435861.500000 0.0000000000 -0.004173055548 0.000027657335 0.000000077988
2435862.500000 0.0000000000 -0.004172789458 0.000027659886 0.000000077985
2435863.500000 0.0000000000 -0.004172523369 0.000027662437 0.000000077982
2435864.500000 0.0000000000 -0.004172257279 0.000027664988 0.000000077978
2435865.500000 0.0000000000 -0.004171991190 0.000027667539 0.000000077975
2435866.500000 0.0000000000 -0.004171725100 0.000027670089 0.000000077972
2435867.500000 0.0000000000 -0.004171459011 0.000027672639 0.000000077969
2435868.500000 0.0000000000 -0.004171192922 0.000027675190 0.000000077966
2435869.500000 0.0000000000 -0.004170926832 0.000027677740 0.000000077963
2435870.500000 0.0000000000 -0.004170660743 0.000027680289 0.000000077959
2435871.500000 0.0000000000 -0.004170394653 0.000027682839 0.000000077956
2435872.500000 0.0000000000 -0.004170128564 0.000027685389 0.000000077953
2435873.500000 0.0000000000 -0.004169862474 0.000027687938 0.000000077950
2435874.500000 0.0000000000 -0.004169596385 0.000027690487 0.000000077947
2435875.500000 0.0000000000 -0.004169330295 0.000027693036 0.000000077944
2435876.500000 0.0000000000 -0.004169064206 0.000027695585 0.000000077940
2435877.500000 0.0000000000 -0.004168798116 0.000027698134 0.000000077937
2435878.500000 0.0000000000 -0.004168532027 0.000027700682 0.000000077934
2435879.500000 0.0000000000 -0.004168265937 0.000027703231 0.000000077931
2435880.500000 0.0000000000 -0.004167999848 0.000027705779 0.000000077928
2435881.500000 0.0000000000 -0.004167733758 0.000027708327 0.000000077925
2435882.500000 0.0000000000 -0.004167467669 0.000027710875 0.000000077921
2435883.500000 0.0000000000 -0.004167201579 0.000027713422 0.000000077918
2435884.500000 0.0000000000 -0.004166935490 0.000027715970 0.000000077915
2435885.500000 0.0000000000 -0.004166669400 0.000027718517 0.000000077912
2435886.500000 0.0000000000 -0.004166403311 0.000027721064 0.000000077909
2435887.500000 0.0000000000 -0.004166137221 0.000027723612 0.000000077905
2435888.500000 0.0000000000 -0.004165871132 0.000027726158 0.000000077902
2435889.500000 0.0000000000 -0.004165605043 0.000027728705 0.000000077899
2435890.500000 0.0000000000 -0.004165338953 0.000027731252 0.000000077896
2435891.500000 0.0000000000 -0.004165072864 0.000027733798 0.000000077893
2435892.500000 0.0000000000 -0.004164806774 0.000027736344 0.000000077890
2435893.500000 0.0000000000 -0.004164540685 0.000027738890 0.000000077886
2435894.500000 0.0000000000 -0.004164274595 0.000027741436 0.000000077883
2435895.500000 0.0000000000 -0.004164008506 0.000027743982 0.000000077880
2435896.500000 0.0000000000 -0.004163742416 0.000027746528 0.000000077877
2435897.500000 0.0000000000 -0.004163476327 0.000027749073 0.000000077874
2435898.500000 0.0000000000 -0.004163210237 0.000027751618 0.000000077871
2435899.500000 0.0000000000 -0.004162944148 0.000027754163 0.000000077867
2435900.500000 0.0000000000 -0.004162678059 0.000027756708 0.000000077864
2435901.500000 0.0000000000 -0.004162411969 0.000027759253 0.000000077861
2435902.500000 0.0000000000 -0.004162145880 0.000027761798 0.000000077858
2435903.500000 0.0000000000 -0.004161879790 0.000027764342 0.000000077855
2435904.500000 0.0000000000 -0.004161613701 0.000027766887 0.000000077851
2435905.500000 0.0000000000 -0.004161347611 0.000027769431 0.000000077848
2435906.500000 0.0000000000 -0.004161081522 0.000027771975 0.000000077845
2435907.500000 0.0000000000 -0.004160815432 0.000027774518 0.000000077842
2435908.500000 0.0000000000 -0.004160549343 0.000027777062 0.000000077839
2435909.500000 0.0000000000 -0.004160283254 0.000027779605 0.000000077836
2435910.500000 0.0000000000 -0.004160017164 0.000027782149 0.000000077832
2435911.500000 0.0000000000 -0.004159751075 0.000027784692 0.000000077829
2435912.500000 0.0000000000 -0.004159484985 0.000027787235 0.000000077826
2435913.500000 0.0000000000 -0.004159218896 0.000027789778 0.000000077823
2435914.500000 0.0000000000 -0.004158952806 0.000027792320 0.000000077820
2435915.500000 0.0000000000 -0.004158686717 0.000027794863 0.000000077816
